,id,forma_pago,status
6261,JWWWGBPL,tarjeta,pagado
6262,MKJLGBGR,efectivo,pagado
6263,KWZSGBTN,transferencia,pagado
6264,MAFDGBU5,efectivo,pagado
6265,APOIGBBW,tarjeta,pagado
6266,ZJYIGBWO,transferencia,pagado
6267,SLVRGBG3,efectivo,pagado
6268,MPHYGBPF,transferencia,pagado
6269,CUXHGB8X,efectivo,pendiente
6270,ADKCGBOG,efectivo,pendiente
6271,DSGAGBKV,efectivo,pagado
6272,EXLHGBYJ,tarjeta,pagado
6273,PBAKGBL4,efectivo,pagado
6274,ZRWWGBTF,transferencia,pagado
6275,ANXAGB62,transferencia,pagado
6276,RONEGBMF,transferencia,pagado
6277,GMMNGBT7,tarjeta,pagado
6278,PLSLGBQ6,tarjeta,pendiente
6279,BOICGBNN,tarjeta,pagado
6280,JDQSGB39,tarjeta,pagado
6281,LZTWGBAS,efectivo,pendiente
6282,YJBXGB39,transferencia,pagado
6283,KWGJGB2M,transferencia,pagado
6284,KBCAGBSM,tarjeta,pagado
6285,OTHQGBXY,efectivo,pagado
6286,PLQFGBAA,transferencia,pagado
6287,BVSIGB1E,tarjeta,pagado
6288,PAGOGBMB,transferencia,pagado
6289,BBHVGB56,tarjeta,pagado
6290,GMDPGB8A,tarjeta,pagado
6291,TKUNGB2M,transferencia,pagado
6292,LAKQGB2L,tarjeta,pagado
6293,TWRQGBLA,efectivo,pagado
6294,SQPNGBT1,efectivo,pagado
6295,WZYRGBX0,transferencia,pagado
6296,ICIIGBOT,efectivo,pagado
6297,LWAPGBF7,efectivo,pagado
6298,NMGWGBYE,efectivo,pagado
6299,OFWYGBQB,efectivo,pagado
6300,SFHKGBU5,tarjeta,pagado
6301,YJSOGBM5,tarjeta,pagado
6302,WSYXGBFG,efectivo,pagado
6303,RSDNGBVE,transferencia,pagado
6304,EDHKGBMB,efectivo,pagado
6305,NWDIGB37,tarjeta,pagado
6306,JHUGGB18,efectivo,pagado
6307,EMOCGB8N,tarjeta,pagado
6308,XONRGB3T,transferencia,pagado
6309,PJLAGBN6,tarjeta,pagado
6310,EYSWGBKG,efectivo,pagado
6311,XMOFGBEJ,tarjeta,pagado
6312,MSGXGBC4,tarjeta,pagado
6313,CSVDGB4U,transferencia,pagado
6314,YXBRGB69,efectivo,pagado
6315,RILVGBAY,tarjeta,pagado
6316,BOVCGBWP,efectivo,pagado
6317,XEQFGB7B,efectivo,pagado
6318,ZPSVGB18,efectivo,pagado
6319,LOCMGBJU,efectivo,pagado
6320,MZTQGBA0,transferencia,pendiente
6321,EZBDGB1E,tarjeta,pagado
6322,RSGLGBY4,transferencia,pagado
6323,JJYFGB8M,transferencia,pagado
6324,CFCLGBE5,tarjeta,pagado
6325,CXSYGBC7,tarjeta,pagado
6326,YJLPGBFT,transferencia,pendiente
6327,FDTRGBJI,transferencia,pagado
6328,RRWJGBER,tarjeta,pagado
6329,NRQGGB4X,efectivo,pagado
6330,HGECGBG8,transferencia,pagado
6331,OPHHGBPI,efectivo,pagado
6332,EONFGBVL,transferencia,pendiente
6333,DKXTGB5D,tarjeta,pagado
6334,HQSFGBAA,transferencia,pagado
6335,ZKAPGBYB,efectivo,pendiente
6336,MIYLGBHJ,efectivo,pagado
6337,UXBMGBYF,efectivo,pagado
6338,VHQXGBET,efectivo,pagado
6339,GCBIGB94,transferencia,pagado
6340,QCTEGB0X,transferencia,pagado
6341,SGDQGBIT,efectivo,pagado
6342,EEXTGBB4,transferencia,pendiente
6343,WERDGBRX,tarjeta,pagado
6344,XBPRGB8R,transferencia,pagado
6345,NSKXGBJS,transferencia,pagado
6346,ZTWBGB8Q,efectivo,pagado
6347,ODZLGBSX,tarjeta,pagado
6348,UIWFGBXV,tarjeta,pagado
6349,OFFZGBVC,transferencia,pagado
6350,FJXPGB5J,transferencia,pendiente
6351,HDHPGBHJ,tarjeta,pagado
6352,GAVPGBXQ,efectivo,pagado
6353,TJIXGB2H,efectivo,pagado
6354,VYQNGBSK,tarjeta,pendiente
6355,PYZAGBJ3,tarjeta,pagado
6356,ZZAKGB3H,transferencia,pagado
6357,MBZLGBIF,transferencia,pagado
6358,KNANGBIU,tarjeta,pagado
6359,HQMQGB67,efectivo,pagado
6360,FPLRGB7E,efectivo,pagado
6361,EMOEGBO2,tarjeta,pagado
6362,JRDOGBYZ,transferencia,pendiente
6363,ZLJEGBPR,tarjeta,pagado
6364,OGXUGBT6,tarjeta,pagado
6365,STGPGB15,efectivo,pagado
6366,SSDJGBCP,tarjeta,pagado
6367,XBCLGB60,tarjeta,pendiente
6368,WOTAGBKM,transferencia,pendiente
6369,VHDBGBSQ,efectivo,pagado
6370,CKXZGB4B,efectivo,pagado
6371,LAXKGBGU,tarjeta,pagado
6372,UUPUGBVY,efectivo,pagado
6373,PNOFGB9B,efectivo,pagado
6374,USUYGBFH,efectivo,pagado
6375,MYUHGBFG,transferencia,pagado
6376,WWDIGBU4,tarjeta,pagado
6377,FLRJGBVV,efectivo,pagado
6378,PLHTGB4C,efectivo,pendiente
6379,PUSMGBBX,tarjeta,pagado
6380,UGTDGBVI,efectivo,pagado
6381,BWNJGBP7,efectivo,pendiente
6382,VSBKGBK7,efectivo,pagado
6383,EAORGBR7,tarjeta,pagado
6384,PCGPGBJM,efectivo,pagado
6385,RVAFGBFK,efectivo,pendiente
6386,EKCIGBC0,transferencia,pagado
6387,CKPDGBEF,tarjeta,pagado
6388,FSRUGBGW,efectivo,pagado
6389,SAGMGBE1,tarjeta,pagado
6390,GXIFGBT8,tarjeta,pagado
6391,PXADGBT1,tarjeta,pagado
6392,XYCJGBFR,transferencia,pagado
6393,RSMCGB0R,transferencia,pagado
6394,AKCYGBLT,efectivo,pagado
6395,RRBLGBQD,tarjeta,pagado
6396,LDQBGBXL,transferencia,pagado
6397,FBEUGBPL,transferencia,pagado
6398,CMLQGBR1,tarjeta,pagado
6399,ZAAQGB6I,tarjeta,pagado
6400,VFNIGB5N,tarjeta,pagado
6401,TWNMGBIB,efectivo,pagado
6402,IVFOGBHA,efectivo,pagado
6403,FMUFGBJ5,efectivo,pagado
6404,TTHQGB8J,transferencia,pagado
6405,ALEUGB1V,efectivo,pagado
6406,SVHUGB9E,efectivo,pagado
6407,CTTFGBL9,transferencia,pagado
6408,QDZJGB7S,tarjeta,pagado
6409,BTNTGBQK,transferencia,pendiente
6410,JZGJGBAK,efectivo,pagado
6411,HTVWGBA5,tarjeta,pendiente
6412,QERZGB6D,transferencia,pagado
6413,XYJYGBJD,tarjeta,pagado
6414,ATZKGBWF,transferencia,pagado
6415,QICLGBO9,efectivo,pagado
6416,QFCFGB27,tarjeta,pagado
6417,LSCMGB9A,tarjeta,pagado
6418,MZHHGBQ8,transferencia,pendiente
6419,UXWKGBWH,efectivo,pagado
6420,JBGLGBC8,tarjeta,pagado
6421,MDLHGBRE,transferencia,pagado
6422,SQQQGBO9,efectivo,pagado
6423,NWISGBPQ,transferencia,pagado
6424,RJUSGBLV,efectivo,pagado
6425,VIQMGBPU,tarjeta,pagado
6426,ZCDTGB8W,transferencia,pagado
6427,HDPVGB76,efectivo,pagado
6428,RNTMGBLE,efectivo,pagado
6429,NGIPGBZB,tarjeta,pagado
6430,ITAYGBF1,tarjeta,pagado
6431,RKDVGBX9,tarjeta,pagado
6432,HSZCGBZB,tarjeta,pagado
6433,ZDFTGBBG,tarjeta,pagado
6434,MUWDGBGQ,efectivo,pagado
6435,FGEAGBVM,tarjeta,pagado
6436,HDZQGBCC,tarjeta,pagado
6437,XKCSGBVK,efectivo,pagado
6438,ZYAJGBZJ,tarjeta,pagado
6439,ANGUGBZV,transferencia,pagado
6440,NMPFGB7U,tarjeta,pagado
6441,ADNTGBMP,tarjeta,pagado
6442,MXYJGBDK,tarjeta,pendiente
6443,VJEFGBO8,tarjeta,pagado
6444,SLJGGB1A,transferencia,pagado
6445,OMTXGBC5,tarjeta,pagado
6446,GVACGBJY,tarjeta,pagado
6447,AEZRGBBM,tarjeta,pagado
6448,OLGLGBWX,transferencia,pendiente
6449,JWFRGBTV,tarjeta,pagado
6450,LMORGB5V,tarjeta,pagado
6451,WBOEGBWQ,efectivo,pagado
6452,QLTPGBGF,efectivo,pagado
6453,TAPXGBH6,transferencia,pagado
6454,FDZWGB2O,tarjeta,pagado
6455,QRLVGB4D,efectivo,pagado
6456,AWULGBOP,efectivo,pagado
6457,TYUNGBYZ,transferencia,pagado
6458,RYWGGBYO,tarjeta,pagado
6459,GDMDGBHX,transferencia,pagado
6460,VXVTGB11,transferencia,pagado
6461,TNDPGB5A,efectivo,pagado
6462,KDVDGBNL,transferencia,pagado
6463,EMFDGBRA,efectivo,pagado
6464,ZWRVGBNU,efectivo,pagado
6465,HXGVGBLB,tarjeta,pagado
6466,SSSFGBX6,tarjeta,pendiente
6467,BFQCGBJ7,tarjeta,pagado
6468,FUFVGBQU,tarjeta,pagado
6469,BRXAGB4G,transferencia,pagado
6470,ZSRBGB62,efectivo,pagado
6471,YXYGGBTH,transferencia,pagado
6472,HRFUGBGZ,transferencia,pagado
6473,QIUXGB2A,tarjeta,pagado
6474,NBLFGBQX,tarjeta,pagado
6475,YLUBGBJR,efectivo,pagado
6476,QKFFGB4E,tarjeta,pagado
6477,EGJRGBT4,efectivo,pagado
6478,XRWPGBP1,efectivo,pagado
6479,YXRHGBQA,tarjeta,pagado
6480,UZPJGB9X,tarjeta,pagado
6481,CEVOGBRU,tarjeta,pagado
6482,ZHQZGB9R,efectivo,pagado
6483,QLVIGBPB,transferencia,pagado
6484,HROJGB8P,tarjeta,pendiente
6485,MQGWGBAA,tarjeta,pendiente
6486,HUIDGB18,efectivo,pagado
6487,AGDRGBBX,transferencia,pagado
6488,RERIGBI8,tarjeta,pagado
6489,ELCDGB6F,transferencia,pagado
6490,URMRGB8Z,efectivo,pagado
6491,RKORGBW3,efectivo,pagado
6492,RURFGB78,tarjeta,pagado
6493,OGHBGB1Q,transferencia,pagado
6494,OUCXGBCE,efectivo,pagado
6495,RGCMGB2D,efectivo,pagado
6496,DBQBGB53,transferencia,pendiente
6497,OGFSGB3G,efectivo,pagado
6498,CIJGGB01,tarjeta,pagado
6499,SOQXGBF3,transferencia,pagado
6500,LOGRGBDY,transferencia,pagado
6501,TNRGGB85,tarjeta,pagado
6502,NUJMGBO4,tarjeta,pagado
6503,BBGTGBSD,efectivo,pagado
6504,ZSSEGB46,tarjeta,pendiente
6505,UEBLGBK6,transferencia,pagado
6506,EWMRGBTQ,tarjeta,pagado
6507,HSHYGBW6,tarjeta,pagado
6508,CYNLGBDS,tarjeta,pagado
6509,ZTCEGBE3,efectivo,pendiente
6510,BHJMGBW8,efectivo,pagado
6511,REIPGBNA,transferencia,pagado
6512,XCKTGB8C,tarjeta,pagado
6513,SNWGGBW7,efectivo,pagado
6514,UMLRGBAG,efectivo,pagado
6515,CPYEGBIE,tarjeta,pagado
6516,WTTYGBS8,transferencia,pendiente
6517,DNANGB9J,transferencia,pagado
6518,KWZTGBVL,transferencia,pendiente
6519,HSQFGB1L,tarjeta,pendiente
6520,WKLLGB3Q,transferencia,pagado
6521,KPQYGBU9,tarjeta,pagado
6522,IGDLGB7A,transferencia,pagado
6523,ZKWMGB6S,tarjeta,pagado
6524,GKLMGBLF,tarjeta,pagado
6525,ZRWEGBPD,transferencia,pagado
6526,UXXXGBN2,tarjeta,pagado
6527,CRBRGBLR,transferencia,pagado
6528,DWMIGBUV,tarjeta,pagado
6529,VFCOGB4S,transferencia,pagado
6530,LYYKGBR7,tarjeta,pagado
6531,KKQBGBWW,tarjeta,pagado
6532,KZKLGBX3,efectivo,pagado
6533,OFLTGBXC,transferencia,pagado
6534,QUGVGBXE,transferencia,pagado
6535,WUYPGB4T,efectivo,pagado
6536,DSJJGBDO,transferencia,pendiente
6537,DCFXGBZL,transferencia,pagado
6538,JCYUGBKB,efectivo,pagado
6539,RIBOGB2Q,transferencia,pagado
6540,BZWIGBUA,efectivo,pagado
6541,WOVBGBTN,tarjeta,pagado
6542,KRDOGB10,transferencia,pagado
6543,FLOBGBU9,tarjeta,pagado
6544,ODTEGBWD,efectivo,pagado
6545,GFSOGBRY,transferencia,pagado
6546,BOYTGBNZ,efectivo,pagado
6547,GAGEGB69,transferencia,pagado
6548,IYHHGBQ2,efectivo,pagado
6549,RPLNGBHO,tarjeta,pagado
6550,SGQJGBVE,tarjeta,pagado
6551,TSYAGBBI,tarjeta,pagado
6552,DBMFGBNZ,tarjeta,pagado
6553,CDNGGB1I,transferencia,pagado
6554,OFRTGBS6,tarjeta,pendiente
6555,BHYOGB5B,transferencia,pendiente
6556,YAWLGB60,efectivo,pagado
6557,GEOOGBYF,transferencia,pagado
6558,YBNIGBN5,transferencia,pendiente
6559,PXVEGBS7,transferencia,pendiente
6560,LQHBGB8C,transferencia,pagado
6561,FZUKGBUD,tarjeta,pagado
6562,CAWRGBRV,efectivo,pagado
6563,DQVLGBJJ,transferencia,pagado
6564,GTGUGB57,efectivo,pagado
6565,WMNMGBUW,transferencia,pagado
6566,PBEMGBYG,tarjeta,pagado
6567,DAVMGBNV,tarjeta,pagado
6568,NGATGB0N,efectivo,pendiente
6569,LHCQGBO0,transferencia,pagado
6570,WGTKGBGY,transferencia,pagado
6571,SOCYGB92,tarjeta,pagado
6572,QUCQGBIE,tarjeta,pagado
6573,PHTMGBY4,efectivo,pagado
6574,SNGWGB7X,efectivo,pagado
6575,KQMKGB43,tarjeta,pagado
6576,PEAFGB6O,transferencia,pagado
6577,JYNIGB3S,tarjeta,pagado
6578,EOPQGB6A,tarjeta,pagado
6579,IMFKGBWR,efectivo,pagado
6580,EJUKGBT8,tarjeta,pagado
6581,KXBMGBKW,efectivo,pagado
6582,MCZUGBB6,tarjeta,pagado
6583,ZYKIGBWX,tarjeta,pagado
6584,TWQKGB45,efectivo,pagado
6585,FAPRGB6N,efectivo,pendiente
6586,KRIPGBIV,tarjeta,pagado
6587,XWMXGB4C,tarjeta,pendiente
6588,STABGB2B,transferencia,pagado
6589,UJUQGBP2,transferencia,pagado
6590,VPDDGB09,tarjeta,pagado
6591,UIDBGBFA,transferencia,pagado
6592,CXEEGB89,transferencia,pagado
6593,ZASHGB11,transferencia,pagado
6594,GWTBGBK9,efectivo,pendiente
6595,LEQDGBCC,transferencia,pagado
6596,WDRAGBWD,efectivo,pagado
6597,WFYLGBAD,tarjeta,pagado
6598,BDKEGBH3,efectivo,pagado
6599,NOVYGB6N,tarjeta,pagado
6600,EHRUGBYL,transferencia,pagado
6601,CMKJGBHO,transferencia,pagado
6602,ERWBGBHU,transferencia,pagado
6603,SGNLGBTJ,tarjeta,pagado
6604,FUBVGBIV,efectivo,pagado
6605,NEYDGB1P,tarjeta,pagado
6606,GQXVGBRC,transferencia,pagado
6607,LAWWGBYE,efectivo,pagado
6608,ONYFGBXQ,efectivo,pagado
6609,KFEUGBFP,transferencia,pagado
6610,YGBVGBCY,efectivo,pagado
6611,JRCWGBNW,transferencia,pendiente
6612,BAXLGB9O,transferencia,pagado
6613,IWVQGBQR,transferencia,pagado
6614,EYTCGBRW,tarjeta,pagado
6615,KHKUGBF6,efectivo,pagado
6616,IMXYGBN7,tarjeta,pagado
6617,RNBTGBUF,transferencia,pagado
6618,BTWGGBUN,efectivo,pagado
6619,LSZQGBE7,tarjeta,pendiente
6620,WRHZGBC7,tarjeta,pagado
6621,LJGCGBCY,tarjeta,pagado
6622,NDUOGB1W,tarjeta,pagado
6623,WWCEGB40,efectivo,pagado
6624,NHSFGBZF,transferencia,pagado
6625,XLEJGB8B,efectivo,pagado
6626,HGYSGBHN,tarjeta,pagado
6627,OWPVGBXF,transferencia,pendiente
6628,CKSMGBY1,transferencia,pagado
6629,FOBPGBZB,tarjeta,pagado
6630,UQBLGBW7,tarjeta,pagado
6631,ODSZGB2T,efectivo,pagado
6632,WOBKGB2Y,tarjeta,pagado
6633,OKPZGBPR,efectivo,pagado
6634,LPVSGBMV,transferencia,pagado
6635,DBCMGBKE,efectivo,pagado
6636,WMPIGBJU,transferencia,pagado
6637,IQLBGBPX,transferencia,pagado
6638,YLQBGBYK,transferencia,pendiente
6639,MSRBGB0V,tarjeta,pagado
6640,EVLAGB3A,efectivo,pagado
6641,HTRBGBHI,efectivo,pagado
6642,AFNMGB0B,tarjeta,pendiente
6643,RRXTGBHH,efectivo,pagado
6644,KMDYGBJ4,tarjeta,pagado
6645,FMKOGBG2,efectivo,pagado
6646,EGMAGBJ6,transferencia,pagado
6647,EOFRGBFA,transferencia,pagado
6648,XHOOGBV5,efectivo,pagado
6649,OZREGBIJ,tarjeta,pagado
6650,OHLZGBTV,transferencia,pagado
6651,PBQYGB2V,tarjeta,pagado
6652,UVHAGB7C,transferencia,pagado
6653,IRNSGBRG,transferencia,pagado
6654,VKSCGBOU,efectivo,pagado
6655,VHOFGBBE,transferencia,pagado
6656,NLIZGBTZ,tarjeta,pagado
6657,WQWFGBY6,tarjeta,pagado
6658,SFNOGBVS,transferencia,pendiente
6659,JYJWGBUP,efectivo,pagado
6660,AAOEGBQ8,tarjeta,pendiente
6661,FMDCGBJ9,tarjeta,pagado
6662,SETRGB9O,transferencia,pagado
6663,PSKEGBAI,tarjeta,pagado
6664,HAVOGBLA,tarjeta,pagado
6665,OEFFGBNX,efectivo,pagado
6666,IMSUGBH8,tarjeta,pagado
6667,GHMVGBTN,efectivo,pagado
6668,ERZFGBLS,transferencia,pagado
6669,TOAVGBTI,tarjeta,pagado
6670,LLPLGB31,tarjeta,pagado
6671,DCLSGBIE,efectivo,pagado
6672,SJKEGBNH,transferencia,pagado
6673,TJGKGBRS,efectivo,pagado
6674,SYJSGB8M,transferencia,pagado
6675,IQBYGBTM,tarjeta,pagado
6676,AKVDGBEA,transferencia,pagado
6677,QSJFGBFD,transferencia,pagado
6678,YAOMGBVG,tarjeta,pagado
6679,DZPOGBA0,tarjeta,pagado
6680,YLKRGBCU,efectivo,pagado
6681,KWGPGBX3,efectivo,pagado
6682,MMJGGBCP,tarjeta,pagado
6683,ELOWGBG3,transferencia,pagado
6684,TSBLGBZR,transferencia,pagado
6685,KXGNGBWS,efectivo,pagado
6686,CAMHGBFP,efectivo,pagado
6687,IEIBGBG3,transferencia,pagado
6688,VTLHGB29,transferencia,pagado
6689,ONCTGBYY,transferencia,pagado
6690,TPJTGB6P,efectivo,pagado
6691,RPSOGBQJ,efectivo,pagado
6692,XMLWGBLF,efectivo,pagado
6693,OWBZGBX6,tarjeta,pagado
6694,FSVNGBU9,efectivo,pendiente
6695,MLANGBTS,transferencia,pagado
6696,UVJCGBI1,efectivo,pagado
6697,JZJMGBJB,efectivo,pagado
6698,QKJIGBNU,tarjeta,pagado
6699,HEURGBDA,efectivo,pagado
6700,HPBDGBJS,efectivo,pagado
6701,DTNSGBZD,efectivo,pagado
6702,WNNBGB84,transferencia,pendiente
6703,XDUFGBI7,tarjeta,pagado
6704,NLDIGBR0,tarjeta,pagado
6705,WPAEGBWV,efectivo,pagado
6706,SQOVGBWA,transferencia,pagado
6707,JHXNGB13,transferencia,pagado
6708,IOHQGB9D,tarjeta,pendiente
6709,PQKJGB5B,transferencia,pagado
6710,IRBFGB0Z,transferencia,pagado
6711,JKDMGB43,efectivo,pagado
6712,NSJIGBB2,transferencia,pagado
6713,KBVZGBK1,efectivo,pagado
6714,OZKQGBPG,efectivo,pagado
6715,VXEJGB6G,efectivo,pagado
6716,CCMBGB3Y,transferencia,pagado
6717,OBPOGBHZ,transferencia,pagado
6718,IEIKGBLR,efectivo,pagado
6719,HPZVGBFG,efectivo,pagado
6720,OKNSGB3W,transferencia,pagado
6721,IBLTGBDI,tarjeta,pagado
6722,SGMEGB2E,efectivo,pagado
6723,ELZDGBDN,transferencia,pagado
6724,ZJZHGBRL,transferencia,pagado
6725,NBNKGBNK,tarjeta,pagado
6726,JGZTGBC1,transferencia,pagado
6727,PHSBGBR3,tarjeta,pagado
6728,FDAZGBT8,tarjeta,pagado
6729,CSSZGBPN,transferencia,pagado
6730,QDPRGBPR,tarjeta,pagado
6731,ELEQGB4G,efectivo,pagado
6732,JLRGGBI0,tarjeta,pendiente
6733,ATNCGBG2,efectivo,pagado
6734,EXRWGBAN,efectivo,pagado
6735,SYKPGBA8,transferencia,pagado
6736,AYXMGBKN,tarjeta,pagado
6737,XBSHGBGR,efectivo,pagado
6738,FVYMGB4T,efectivo,pagado
6739,BQMKGBF9,efectivo,pagado
6740,EKKOGBB7,transferencia,pagado
6741,ZMOHGB5P,tarjeta,pagado
6742,ZMMHGBSK,tarjeta,pagado
6743,TZVKGBL1,efectivo,pagado
6744,NOKVGBSS,transferencia,pagado
6745,FPHXGBTT,tarjeta,pagado
6746,GDKTGBGW,transferencia,pendiente
6747,KQXPGB6B,efectivo,pagado
6748,QHAMGB2C,tarjeta,pagado
6749,JMHNGBX9,tarjeta,pendiente
6750,YCVAGBAX,efectivo,pagado
6751,FGJYGBIC,efectivo,pagado
6752,TPKKGBZI,transferencia,pagado
6753,QQSFGBJS,tarjeta,pagado
6754,WUQBGBWQ,efectivo,pagado
6755,TTANGBUQ,efectivo,pagado
6756,OVUOGB5W,tarjeta,pagado
6757,HJBOGBN2,tarjeta,pagado
6758,FZHWGB09,transferencia,pagado
6759,MSGOGB6F,transferencia,pendiente
6760,MSDVGBXS,transferencia,pagado
6761,USCYGBXK,tarjeta,pagado
6762,QFCYGBP3,efectivo,pagado
6763,CZPNGB61,efectivo,pagado
6764,WVWMGB8R,transferencia,pendiente
6765,TEXKGB5O,transferencia,pagado
6766,OGAKGB3N,tarjeta,pagado
6767,UOZVGB2H,efectivo,pagado
6768,EVYMGBE7,efectivo,pagado
6769,GHHNGBZN,efectivo,pagado
6770,AUBZGBMH,tarjeta,pagado
6771,ENGNGB1G,transferencia,pagado
6772,XMZGGB6A,transferencia,pagado
6773,QTYKGBZ7,transferencia,pagado
6774,FJJTGBSR,tarjeta,pagado
6775,NVMOGBP9,tarjeta,pagado
6776,CVGYGB4C,tarjeta,pagado
6777,ZWAXGBPE,efectivo,pagado
6778,HIDYGBU9,transferencia,pendiente
6779,CAPJGBIL,efectivo,pagado
6780,VDBOGBLM,tarjeta,pagado
6781,LXSBGB0A,efectivo,pagado
6782,BIXDGB5D,tarjeta,pagado
6783,BMYAGBV7,efectivo,pendiente
6784,TMCUGB3A,transferencia,pagado
6785,NPXFGB2Y,transferencia,pagado
6786,LUPLGB93,efectivo,pendiente
6787,VGUUGBLC,efectivo,pagado
6788,XFMKGBLI,tarjeta,pagado
6789,WCTYGBVF,efectivo,pendiente
6790,SDSMGBEC,tarjeta,pagado
6791,GKMLGBCK,transferencia,pagado
6792,FKHOGB79,efectivo,pagado
6793,AMHMGB5N,efectivo,pagado
6794,OFNJGBET,efectivo,pendiente
6795,SURWGBCV,transferencia,pagado
6796,WULTGB9Y,efectivo,pagado
6797,FWLZGBUP,transferencia,pagado
6798,VRCYGBFZ,tarjeta,pagado
6799,MRNLGBSZ,transferencia,pagado
6800,QSMGGBE2,transferencia,pagado
6801,SJKKGBSN,tarjeta,pagado
6802,KZEFGB73,tarjeta,pagado
6803,KOOYGB4Z,tarjeta,pagado
6804,OFFYGBBD,efectivo,pagado
6805,LAUTGBLN,efectivo,pagado
6806,BPFJGB5U,transferencia,pagado
6807,PWBVGBGO,tarjeta,pendiente
6808,AZUTGB17,tarjeta,pagado
6809,NBXHGB64,transferencia,pagado
6810,DMPYGBDY,transferencia,pagado
6811,JZYOGBBO,transferencia,pendiente
6812,IKSMGBFD,efectivo,pagado
6813,QURHGB8F,efectivo,pagado
6814,YCELGB18,tarjeta,pagado
6815,IEPIGBU3,tarjeta,pagado
6816,UVDVGBJ1,transferencia,pagado
6817,PFGPGBDC,transferencia,pagado
6818,NUQGGBEL,tarjeta,pagado
6819,BVDAGBME,transferencia,pagado
6820,XWOTGB6F,efectivo,pagado
6821,YQTPGBFD,efectivo,pagado
6822,GLHCGBY7,transferencia,pendiente
6823,OQHWGBNU,transferencia,pagado
6824,VBJZGBYL,efectivo,pagado
6825,UXBWGBL0,efectivo,pagado
6826,NPGGGB5T,transferencia,pagado
6827,GQCLGB7V,efectivo,pagado
6828,AENGGBFN,efectivo,pendiente
6829,PDWSGBNX,tarjeta,pagado
6830,HNAVGBF9,tarjeta,pagado
6831,RIOYGBJ0,efectivo,pagado
6832,BGHAGBLY,transferencia,pagado
6833,TNRYGBPL,transferencia,pagado
6834,BGHHGBZA,tarjeta,pagado
6835,ANYBGBJ0,transferencia,pagado
6836,CWUUGBW2,transferencia,pagado
6837,JVRMGBW0,tarjeta,pagado
6838,BDUQGBZJ,efectivo,pagado
6839,GQAKGBW1,tarjeta,pendiente
6840,BHNYGBCW,efectivo,pagado
6841,YSXWGBN6,tarjeta,pendiente
6842,UIYFGBE6,tarjeta,pagado
6843,XORWGBRG,tarjeta,pagado
6844,ZVREGBA3,tarjeta,pagado
6845,GVTUGBYQ,efectivo,pagado
6846,TLNRGBWE,transferencia,pagado
6847,GBUSGBGG,efectivo,pagado
6848,DBMTGBVV,efectivo,pagado
6849,WHMMGBGN,tarjeta,pagado
6850,QEWCGBO4,transferencia,pagado
6851,MVOXGB79,transferencia,pagado
6852,OUVHGBBZ,tarjeta,pagado
6853,LVHGGBQR,transferencia,pagado
6854,MSUKGBHH,tarjeta,pagado
6855,YEGPGBH1,tarjeta,pagado
6856,JBRCGBI8,transferencia,pagado
6857,IDTHGBC2,tarjeta,pagado
6858,XKQAGBIR,efectivo,pagado
6859,WWKIGBWR,tarjeta,pagado
6860,MFGAGB91,tarjeta,pagado
6861,JLHLGB3I,efectivo,pagado
6862,WYUSGBFQ,transferencia,pagado
6863,SJRUGBCO,transferencia,pagado
6864,SQYMGB5F,transferencia,pagado
6865,XMUCGBFM,transferencia,pagado
6866,GEMBGBM6,transferencia,pagado
6867,GUHYGBXE,tarjeta,pagado
6868,TROXGBHB,efectivo,pendiente
6869,HJBEGBCF,efectivo,pagado
6870,ZSRGGB77,tarjeta,pagado
6871,ZVRLGBVZ,tarjeta,pagado
6872,DJWGGBCZ,efectivo,pagado
6873,WTGOGBNF,transferencia,pagado
6874,PKZDGB6L,tarjeta,pagado
6875,JHXWGBD6,transferencia,pagado
6876,CGVQGB19,tarjeta,pagado
6877,XALXGBBV,transferencia,pagado
6878,HSRXGBGR,transferencia,pagado
6879,EFHTGBKW,transferencia,pagado
6880,LOXYGBAK,transferencia,pagado
6881,GPIRGBTP,tarjeta,pagado
6882,CGPNGBXV,tarjeta,pendiente
6883,SMMPGB7W,transferencia,pagado
6884,WCPEGBG2,efectivo,pagado
6885,XFJNGBEC,transferencia,pagado
6886,HIUAGBAG,tarjeta,pagado
6887,UXQXGB39,transferencia,pagado
6888,SXNYGBLM,transferencia,pagado
6889,ZBCQGB45,transferencia,pagado
6890,CCEAGBEV,transferencia,pagado
6891,KJRPGB87,tarjeta,pagado
6892,GPFKGB4M,transferencia,pagado
6893,ZSDXGBJM,transferencia,pagado
6894,JJGBGB6G,efectivo,pendiente
6895,ALOHGB4T,tarjeta,pagado
6896,OFILGB7G,tarjeta,pagado
6897,JLKNGB1P,efectivo,pagado
6898,XXSUGBAX,transferencia,pagado
6899,JCZHGB5C,transferencia,pagado
6900,WEEZGB3C,tarjeta,pagado
6901,GGLYGBIF,efectivo,pagado
6902,BIGFGBC8,tarjeta,pendiente
6903,XFFCGBP6,tarjeta,pagado
6904,AHQAGBYZ,efectivo,pagado
6905,MBNLGBRZ,efectivo,pagado
6906,LPHDGB56,efectivo,pagado
6907,SFNZGBON,transferencia,pagado
6908,TVMLGBGL,transferencia,pagado
6909,IANTGB5S,tarjeta,pagado
6910,FIOMGBRY,efectivo,pagado
6911,KCSDGBCT,efectivo,pagado
6912,LAQEGBX5,transferencia,pagado
